League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link,Year
ligue-1,Marsylia,Toulouse,"[""15' Yellow_Home - Gonzalez A.(Faul)"", ""51' Goal_Home - Payet D.(Sarr B.)"", ""61' Yellow_Away - Makengo J.(Podcięcie)"", ""71' Yellow_Away - Sylla I.(Nadmierna ostrość)""]",24,2020-02-08,17:30,1.0,0.0,0.0,0.0,Home,1.4,4.9,9.3,1.4,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,59%,41%,12.0,10.0,3.0,3.0,142.0,89.0,61.0,46.0,7.0,5.0,2.0,2.0,12.0,7.0,5.0,5.0,1.0,3.0,,,3.0,2.0,6.0,8.0,1.0,2.0,https://www.flashscore.com/match/Gt8ANqUc/#/match-summary/match-summary,2020
ligue-1,Angers,Lille,"[""14' Goal_Away - Osimhen V.(Bamba J.)"", ""38' Yellow_Away - Celik Z.(Faul)"", ""51' Yellow_Away - Mandava R.(Przytrzymywanie)"", ""53' Yellow_Away - Ikone J.(Faul)"", ""56' Yellow_Home - Traore I.(Podcięcie)"", ""75' Goal_Away - Sanches R.(Luiz Araujo)"", ""85' Yellow_Home - Thioub S.(Niesportowe zachowanie)"", ""89' Yellow_Home - Ninga C.(Faul)"", ""90' Yellow_Home - Moulin S.(Poza boiskiem)""]",24,2020-02-07,20:45,0.0,2.0,0.0,1.0,Away,3.0,3.08,2.61,2.61,False,False,False,True,False,False,False,False,4.0,3.0,1.0,50%,50%,9.0,12.0,1.0,4.0,108.0,123.0,48.0,33.0,5.0,7.0,3.0,1.0,17.0,12.0,6.0,2.0,2.0,1.0,,,2.0,1.0,10.0,15.0,3.0,3.0,https://www.flashscore.com/match/MoNf2Zck/#/match-summary/match-summary,2020
ligue-1,St. Etienne,Marsylia,"[""07' Goal_Away - Payet D."", ""25' Yellow_Away - Amavi J.(Podcięcie)"", ""49' Yellow_Away - Radonjic N.(Zagranie ręką)"", ""57' Yellow_Away - Rongier V.(Przytrzymywanie)"", ""61' Yellow_Home - Fofana W.(Podcięcie)"", ""65' Yellow_Away - Niesportowe zachowanieVillas-Boas A.(Poza boiskiem, Niesportowe zachowanie)"", ""65' Yellow_Home - Khazri W.(Niesportowe zachowanie)"", ""85' Goal_Away - Radonjic N.(Sanson M.)""]",23,2020-02-05,21:00,0.0,2.0,0.0,1.0,Away,2.89,3.25,2.63,2.63,False,False,False,True,False,False,False,False,1.0,1.0,0.0,47%,53%,11.0,5.0,3.0,3.0,135.0,124.0,39.0,24.0,5.0,2.0,3.0,0.0,11.0,11.0,6.0,2.0,3.0,1.0,,,1.0,3.0,8.0,11.0,2.0,3.0,https://www.flashscore.com/match/GIgnNFIH/#/match-summary/match-summary,2020
ligue-1,Brest,Bordeaux,"[""10' Goal_Away - Hwang Ui-Jo(De Preville N.)"", ""44' Penalty_Missed_Home -  Battocchio C.()"", ""68' Red_Card_Home - Castelletto J.(Nadmierna ostrość)"", ""72' Yellow_Home - Baal L.(Nadmierna ostrość)"", ""78' Yellow_Home - Cardona I.(Niesportowe zachowanie)"", ""80' Own_Home - Benito L.()""]",23,2020-02-05,19:00,1.0,1.0,0.0,1.0,Draw,2.7,3.22,2.86,3.22,False,False,False,True,False,False,False,False,5.0,2.0,3.0,51%,49%,16.0,12.0,2.0,5.0,111.0,106.0,56.0,34.0,10.0,6.0,4.0,1.0,6.0,16.0,8.0,5.0,2.0,2.0,,,4.0,1.0,14.0,5.0,2.0,0.0,https://www.flashscore.com/match/8G86OPEi/#/match-summary/match-summary,2020
ligue-1,Lyon,Amiens,"[""01' Yellow_Away - Dibassy B.(Nadmierna ostrość)"", ""52' Yellow_Home - Jean Lucas(Podcięcie)"", ""60' Yellow_Away - Monconduit T.(Podcięcie)""]",23,2020-02-05,19:00,0.0,0.0,0.0,0.0,Draw,1.44,4.85,7.5,4.85,False,False,False,False,False,False,False,False,7.0,5.0,2.0,64%,36%,10.0,7.0,3.0,2.0,141.0,107.0,61.0,33.0,4.0,3.0,3.0,2.0,14.0,9.0,5.0,3.0,0.0,1.0,,,2.0,3.0,8.0,14.0,1.0,2.0,https://www.flashscore.com/match/Kj0wPyl5/#/match-summary/match-summary,2020
ligue-1,Montpellier,Metz,"[""13' Goal_Home - Savanier T."", ""14' Yellow_Home - Souquet A.(Nadmierna ostrość)"", ""21' Penalty_Missed_Away -  Diallo H.()"", ""39' Yellow_Home - Ferri J.(Nadmierna ostrość)"", ""61' Var_Home"", ""64' Yellow_Away - N"", ""80' Goal_Away - Boulaya F.(Diallo H.)""]",23,2020-02-05,19:00,1.0,1.0,1.0,0.0,Draw,1.72,3.5,6.2,3.5,False,False,True,False,False,False,False,False,5.0,1.0,4.0,48%,52%,12.0,18.0,7.0,8.0,113.0,121.0,61.0,35.0,4.0,7.0,1.0,3.0,18.0,14.0,6.0,8.0,2.0,1.0,,,7.0,6.0,13.0,16.0,2.0,1.0,https://www.flashscore.com/match/lWifLgmU/#/match-summary/match-summary,2020
ligue-1,Nimes,Dijon,"[""01' Yellow_Away - Amalfitano R.(Podcięcie)"", ""04' Goal_Home - Benrahou Y.(Roux N.)"", ""37' Yellow_Away - Ndong D.(Faul)"", ""44' Goal_Home - Roux N."", ""87' Yellow_Away - Cadiz J.(Nadmierna ostrość)""]",23,2020-02-05,19:00,2.0,0.0,2.0,0.0,Home,2.3,3.2,3.5,2.3,False,False,True,False,False,False,False,False,4.0,2.0,2.0,38%,62%,11.0,10.0,5.0,3.0,130.0,106.0,47.0,41.0,3.0,4.0,3.0,3.0,30.0,16.0,2.0,2.0,0.0,2.0,,,3.0,3.0,17.0,27.0,0.0,3.0,https://www.flashscore.com/match/QiqMGDeo/#/match-summary/match-summary,2020
ligue-1,Reims,Nice,"[""50' Goal_Away - Lees Melou P.(Boudaoui H.)"", ""72' Yellow_Home - Cassama M.(Podcięcie)"", ""77' Goal_Home - Abdelhamid Y.(Chavalerin X.)"", ""78' Yellow_Home - Chavalerin X.(Nadmierna ostrość)""]",23,2020-02-05,19:00,1.0,1.0,0.0,0.0,Draw,2.0,3.17,4.65,3.17,False,False,False,False,False,True,False,False,3.0,2.0,1.0,55%,45%,15.0,5.0,4.0,4.0,109.0,72.0,88.0,44.0,5.0,0.0,6.0,1.0,7.0,17.0,9.0,6.0,6.0,0.0,,,3.0,3.0,11.0,7.0,2.0,0.0,https://www.flashscore.com/match/UP92P5ao/#/match-summary/match-summary,2020
ligue-1,Toulouse,Strasbourg,"[""59' Yellow_Home - Boisgard Q.(Podcięcie)"", ""75' Goal_Away - Majeed W.(Thomasson A.)"", ""83' Yellow_Away - Carole L.(Przytrzymywanie)"", ""90+1' Yellow_Away - Sissoko I.(Podcięcie)""]",23,2020-02-05,19:00,0.0,1.0,0.0,0.0,Away,3.7,3.1,2.28,2.28,False,False,False,False,False,False,False,False,2.0,4.0,-2.0,45%,55%,12.0,15.0,1.0,6.0,125.0,107.0,54.0,39.0,6.0,7.0,5.0,2.0,11.0,9.0,5.0,2.0,2.0,1.0,,,5.0,1.0,7.0,10.0,1.0,2.0,https://www.flashscore.com/match/f9hjMZXN/#/match-summary/match-summary,2020
ligue-1,Nantes,PSG,"[""29' Goal_Away - Icardi M."", ""36' Yellow_Away - Verratti M.(Podcięcie)"", ""57' Goal_Away - Kehrer T.(Di Maria A.)"", ""68' Goal_Home - Simon M."", ""76' Yellow_Away - Meunier T.(Podcięcie)"", ""85' Yellow_Home - Traore C.(Nadmierna ostrość)"", ""90' Yellow_Away - Di Maria A.(Nadmierna ostrość)"", ""90+1' Yellow_Away - Kurzawa L.(Nadmierna ostrość)"", ""90+1' Yellow_Home - Gourcuff C.(Poza boiskiem)""]",23,2020-02-04,21:05,1.0,2.0,0.0,1.0,Away,9.7,5.5,1.34,1.34,True,False,False,False,False,False,False,False,7.0,8.0,-1.0,34%,66%,15.0,19.0,5.0,7.0,77.0,135.0,26.0,62.0,7.0,7.0,3.0,5.0,23.0,11.0,4.0,7.0,2.0,1.0,,,5.0,4.0,9.0,21.0,1.0,4.0,https://www.flashscore.com/match/bsasOe3B/#/match-summary/match-summary,2020
ligue-1,Lille,Rennes,"[""04' Goal_Home - Remy L.(Ikone J.)"", ""44' Yellow_Home - Ikone J.(Przytrzymywanie)"", ""54' Yellow_Away - Traore H.(Podcięcie)"", ""56' Yellow_Home - Remy L.(Nadmierna ostrość)"", ""82' Yellow_Home - Sanches R.(Nadmierna ostrość)""]",23,2020-02-04,19:00,1.0,0.0,1.0,0.0,Home,2.03,3.4,4.1,2.03,False,False,True,False,False,False,False,False,3.0,7.0,-4.0,48%,52%,14.0,11.0,3.0,4.0,139.0,104.0,38.0,37.0,7.0,4.0,4.0,3.0,17.0,16.0,5.0,2.0,2.0,1.0,,,4.0,2.0,15.0,16.0,3.0,1.0,https://www.flashscore.com/match/SrrWQcJh/#/match-summary/match-summary,2020
ligue-1,Monaco,Angers,"[""18' Goal_Home - Jovetic S.(Fofana Y.)"", ""55' Yellow_Away - Traore I.(Nadmierna ostrość)"", ""73' Yellow_Home - Silva Ad.(Podcięcie)"", ""79' Yellow_Home - Tchouameni A.(Nadmierna ostrość)"", ""83' Yellow_Away - Pavlovic M.(Podcięcie)""]",23,2020-02-04,19:00,1.0,0.0,1.0,0.0,Home,1.68,4.0,5.4,1.68,False,False,False,False,False,False,False,False,5.0,4.0,1.0,43%,57%,6.0,16.0,3.0,4.0,78.0,133.0,34.0,91.0,2.0,10.0,1.0,2.0,10.0,14.0,1.0,8.0,1.0,2.0,,,4.0,2.0,13.0,8.0,2.0,2.0,https://www.flashscore.com/match/QT0ZPHYb/#/match-summary/match-summary,2020
ligue-1,Bordeaux,Marsylia,"[""06' Yellow_Away - Caleta-Car D.(Podcięcie)"", ""36' Yellow_Home - Otavio(Przytrzymywanie)"", ""39' Yellow_Home - Pablo(Uderzenie łokciem)"", ""81' Yellow_Away - Kamara B.(Podcięcie)""]",22,2020-02-02,21:00,0.0,0.0,0.0,0.0,Draw,3.6,3.2,2.25,3.2,False,False,False,False,False,False,False,False,2.0,1.0,1.0,50%,50%,12.0,16.0,3.0,4.0,119.0,118.0,26.0,37.0,8.0,9.0,1.0,3.0,15.0,13.0,3.0,10.0,3.0,1.0,,,4.0,3.0,10.0,14.0,2.0,2.0,https://www.flashscore.com/match/pKhRRw4n/#/match-summary/match-summary,2020
ligue-1,Metz,St. Etienne,"[""44' Goal_Home - Nguette O.(Diallo H.)"", ""51' Yellow_Away - Hamouma R.(Nadmierna ostrość)"", ""63' Goal_Home - Diallo H.(Nguette O.)"", ""70' Goal_Home - Nguette O."", ""73' Yellow_Away - Cabaye Y.(Podcięcie)"", ""89' Goal_Away - Hamouma R.(M""]",22,2020-02-02,17:00,3.0,1.0,1.0,0.0,Home,2.85,2.9,2.94,2.85,True,True,False,False,False,False,False,False,1.0,2.0,-1.0,44%,56%,10.0,17.0,6.0,7.0,109.0,132.0,25.0,44.0,4.0,4.0,0.0,6.0,18.0,11.0,3.0,8.0,0.0,1.0,,,6.0,3.0,11.0,18.0,0.0,2.0,https://www.flashscore.com/match/6TgNSJlt/#/match-summary/match-summary,2020
ligue-1,Nice,Lyon,"[""22' Red_Card_Away - Marcal F.(Przytrzymywanie)"", ""33' Goal_Home - Dolberg K."", ""38' Yellow_Home - Ounas A.(Podcięcie)"", ""45' Goal_Away - Ekambi K."", ""45+5' Red_Card_Home - Niesportowe zachowanieOunas A.(Niesportowe zachowanie)"", ""45+5' Yellow_Away - Marcelo(Niesportowe zachowanie)"", ""45+5' Yellow_Home - Claude-Maurice A.(Niesportowe zachowanie)"", ""52' Yellow_Away - Rafael(Nadmierna ostrość)"", ""64' Goal_Home - Dolberg K.(Boudaoui H.)"", ""71' Yellow_Home - Herelle C.(Podcięcie)""]",22,2020-02-02,15:00,2.0,1.0,1.0,2.0,Home,3.75,3.65,2.02,3.75,True,False,False,False,False,True,False,False,2.0,6.0,-4.0,51%,49%,12.0,14.0,7.0,7.0,97.0,108.0,41.0,63.0,1.0,4.0,4.0,3.0,10.0,18.0,4.0,10.0,1.0,1.0,,,6.0,5.0,17.0,9.0,3.0,2.0,https://www.flashscore.com/match/nPMdCb4a/#/match-summary/match-summary,2020
ligue-1,Amiens,Toulouse,"[""20' Yellow_Home - Monconduit T.(Nadmierna ostrość)"", ""65' Yellow_Home - Dibassy B.(Przytrzymywanie)"", ""75' Yellow_Home - Guirassy S.(Nadmierna ostrość)"", ""78' Yellow_Away - Sangare I.(Podcięcie)"", ""90+1' Yellow_Away - Kone K.(Nadmierna ostrość)""]",22,2020-02-01,20:00,0.0,0.0,0.0,0.0,Draw,2.08,3.3,4.05,3.3,False,False,False,False,False,False,False,False,5.0,3.0,2.0,59%,41%,9.0,12.0,4.0,1.0,130.0,108.0,69.0,49.0,4.0,7.0,1.0,4.0,15.0,16.0,8.0,4.0,2.0,0.0,,,1.0,4.0,14.0,15.0,3.0,2.0,https://www.flashscore.com/match/G4ED8G3O/#/match-summary/match-summary,2020
ligue-1,Angers,Reims,"[""07' Goal_Home - Alioui R."", ""27' Yellow_Away - Cassama M.(Podcięcie)"", ""36' Yellow_Home - Capelle P.(Zagranie ręką)"", ""38' Goal_Away - Toure E. B.(Penalty )"", ""51' Yellow_Away - Toure E. B.(Podcięcie)"", ""62' Goal_Away - Abdelhamid Y.(Cassama M.)"", ""74' Goal_Away - Cassama M."", ""75' Goal_Away - Dia B.(Chavalerin X.)""]",22,2020-02-01,20:00,1.0,4.0,1.0,1.0,Away,2.05,3.1,4.55,4.55,True,True,True,False,False,False,False,False,4.0,4.0,0.0,49%,51%,15.0,12.0,4.0,4.0,119.0,92.0,66.0,27.0,5.0,4.0,6.0,4.0,14.0,14.0,2.0,4.0,0.0,1.0,,,0.0,3.0,15.0,13.0,1.0,2.0,https://www.flashscore.com/match/YuP89dlI/#/match-summary/match-summary,2020
ligue-1,Dijon,Brest,"[""03' Goal_Home - Balde M.(Chafik F.)"", ""20' Goal_Home - Balde M.(Chafik F.)"", ""63' Yellow_Away - Autret M.(Podcięcie)"", ""77' Goal_Home - Mavididi S.(Amalfitano R.)""]",22,2020-02-01,20:00,3.0,0.0,2.0,0.0,Home,2.11,3.5,3.6,2.11,True,False,True,False,False,False,False,False,2.0,6.0,-4.0,46%,54%,12.0,19.0,5.0,4.0,118.0,109.0,40.0,44.0,6.0,8.0,1.0,7.0,18.0,10.0,6.0,6.0,0.0,1.0,,,4.0,2.0,9.0,17.0,0.0,1.0,https://www.flashscore.com/match/6D5aDvkg/#/match-summary/match-summary,2020
ligue-1,Nimes,Monaco,"[""11' Yellow_Home - Martinez P.(Podcięcie)"", ""13' Goal_Away - Ben Yedder W.(Fofana Y.)"", ""27' Goal_Home - Miguel F.(Ferhat Z.)"", ""32' Red_Card_Away - Martins G.(Niesportowe zachowanie)"", ""32' Red_Card_Away - Nadmierna ostrośćBakayoko T.(Nadmierna ostrość)"", ""33' Yellow_Away - Fofana Y.(Niesportowe zachowanie)"", ""45+3' Yellow_Home - Miguel F.(Faul)"", ""62' Goal_Home - Philippoteaux R."", ""79' Goal_Home - Martinez P."", ""81' Yellow_Away - Silva Ad.(Przytrzymywanie)"", ""86' Yellow_Away - Tchouameni A.(Nadmierna ostrość)"", ""89' Yellow_Home - Niesportowe zachowanieBlaquart B.(Poza boiskiem, Niesportowe zachowanie)"", ""90+1' Yellow_Home - Sarr S.(Podcięcie)""]",22,2020-02-01,20:00,3.0,1.0,1.0,1.0,Home,3.85,4.0,1.9,3.85,True,True,False,True,False,False,False,False,3.0,4.0,-1.0,61%,39%,22.0,6.0,8.0,4.0,136.0,64.0,103.0,24.0,10.0,2.0,4.0,0.0,12.0,14.0,7.0,1.0,1.0,2.0,,,3.0,5.0,13.0,10.0,3.0,3.0,https://www.flashscore.com/match/QFL0BIJ5/#/match-summary/match-summary,2020
ligue-1,Strasbourg,Lille,"[""12' Goal_Home - Thomasson A."", ""35' Yellow_Away - Celik Z.(Nadmierna ostrość)"", ""42' Yellow_Away - Xeka(Nadmierna ostrość)"", ""62' Yellow_Away - Gabriel(Podcięcie)"", ""65' Goal_Away - Gabriel(Ikone J.)"", ""78' Yellow_Home - Carole L.(Zagranie ręką)"", ""80' Goal_Away - Osimhen V.(Penalty )"", ""87' Yellow_Away - Andre B.(Nadmierna ostrość)""]",22,2020-02-01,20:00,1.0,2.0,1.0,0.0,Away,2.73,3.0,2.97,2.97,True,False,True,False,False,False,False,False,5.0,4.0,1.0,45%,55%,13.0,9.0,3.0,4.0,96.0,107.0,28.0,62.0,7.0,4.0,3.0,1.0,25.0,12.0,3.0,7.0,1.0,4.0,,,2.0,2.0,12.0,22.0,1.0,4.0,https://www.flashscore.com/match/feDH7zJU/#/match-summary/match-summary,2020
ligue-1,PSG,Montpellier,"[""08' Goal_Home - Sarabia P."", ""15' Yellow_Home - Tuchel T.(Poza boiskiem)"", ""17' Red_Card_Away - Bertaud D.(Zagranie ręką)"", ""33' Yellow_Home - Kimpembe P.(Podcięcie)"", ""38' Yellow_Home - Neymar(Niesportowe zachowanie)"", ""39' Yellow_Away - Mollet F.(Przytrzymywanie)"", ""41' Goal_Home - Di Maria A.(Sarabia P.)"", ""44' Own_Home - Congre D.()"", ""57' Goal_Home - Mbappe K.(Neymar)"", ""65' Goal_Home - Kurzawa L."", ""81' Yellow_Away - Chotard J.(Nadmierna ostrość)"", ""84' Yellow_Home - Paredes L.(Nadmierna ostrość)"", ""86' Yellow_Away - Souquet A.(Podcięcie)"", ""88' Red_Card_Away - Żółta kartka / Chotard J.(Nadmierna ostrość)"", ""90+1' Var_Home""]",22,2020-02-01,17:30,5.0,0.0,3.0,0.0,Home,1.13,8.8,29.0,1.13,True,True,True,False,False,False,False,False,5.0,3.0,2.0,68%,32%,20.0,6.0,9.0,2.0,150.0,56.0,68.0,10.0,8.0,3.0,3.0,1.0,17.0,18.0,12.0,2.0,3.0,1.0,,,2.0,4.0,16.0,16.0,3.0,4.0,https://www.flashscore.com/match/KxL4AxZB/#/match-summary/match-summary,2020
ligue-1,Rennes,Nantes,"[""18' Yellow_Away - Appiah D.(Nadmierna ostrość)"", ""32' Yellow_Home - Maouassa F.(Podcięcie)"", ""47' Own_Away - Da Silva D.()"", ""53' Yellow_Away - Emond R.(Przytrzymywanie)"", ""59' Yellow_Home - del Castillo R.(Poza boiskiem)"", ""60' Yellow_Away - Lafont A.(Niesportowe zachowanie)"", ""60' Yellow_Home - Raphinha(Niesportowe zachowanie)"", ""71' Goal_Home - Raphinha"", ""71' Penalty_Missed_Home -  Niang M.()"", ""80' Goal_Away - Simon M.(Louza I.)"", ""90+1' Yellow_Away - Bamba K.(Przytrzymywanie)"", ""90+4' Goal_Home - Bourigeaud B.(Gboho Y.)"", ""90+7' Goal_Home - Raphinha"", ""90+9' Yellow_Home - Boey S.(Poza boiskiem)"", ""90+9' Yellow_Home - Camavinga E.(Poza boiskiem)""]",22,2020-01-31,20:45,3.0,2.0,0.0,0.0,Home,1.91,3.33,4.7,1.91,True,True,False,False,False,False,True,False,7.0,6.0,1.0,57%,43%,13.0,8.0,9.0,5.0,143.0,79.0,37.0,32.0,3.0,2.0,1.0,1.0,16.0,15.0,5.0,5.0,1.0,1.0,,,3.0,6.0,13.0,17.0,5.0,4.0,https://www.flashscore.com/match/SM6eEKZn/#/match-summary/match-summary,2020
ligue-1,Lille,PSG,"[""10' Yellow_Home - Mandava R.(Podcięcie)"", ""28' Goal_Away - Neymar(Verratti M.)"", ""38' Yellow_Home - Andre B.(Nadmierna ostrość)"", ""51' Yellow_Home - Gabriel(Niesportowe zachowanie)"", ""52' Goal_Away - Neymar(Penalty )"", ""81' Yellow_Away - Gueye I.(Nadmierna ostrość)""]",21,2020-01-26,21:00,0.0,2.0,0.0,1.0,Away,6.4,4.75,1.52,1.52,False,False,False,False,False,False,False,False,3.0,5.0,-2.0,42%,58%,9.0,12.0,2.0,5.0,111.0,93.0,59.0,36.0,5.0,6.0,2.0,1.0,14.0,22.0,6.0,3.0,3.0,3.0,,,3.0,2.0,20.0,10.0,3.0,1.0,https://www.flashscore.com/match/t6rE1sjs/#/match-summary/match-summary,2020
ligue-1,Nantes,Bordeaux,"[""17' Yellow_Home - Girotto A.(Nadmierna ostrość)"", ""26' Yellow_Away - De Preville N.(Przytrzymywanie)"", ""31' Yellow_Home - Abeid M.(Podcięcie)"", ""54' Red_Card_Home - Żółta kartka / Girotto A.(Podcięcie)"", ""60' Yellow_Away - Otavio(Nadmierna ostrość)"", ""86' Goal_Away - Briand J.(Mexer)""]",21,2020-01-26,17:00,0.0,1.0,0.0,0.0,Away,1.96,3.3,4.6,4.6,False,False,False,False,False,False,False,False,6.0,2.0,4.0,40%,60%,7.0,11.0,0.0,2.0,110.0,135.0,19.0,39.0,3.0,8.0,4.0,1.0,14.0,12.0,0.0,2.0,1.0,0.0,,,1.0,0.0,11.0,14.0,3.0,2.0,https://www.flashscore.com/match/8IZUcak6/#/match-summary/match-summary,2020
ligue-1,Lyon,Toulouse,"[""29' Goal_Home - Cornet M.(Aouar H.)"", ""46' Yellow_Away - Vainqueur W.(Podcięcie)"", ""71' Goal_Home - Dembele M.(Marcal F.)"", ""77' Goal_Home - Ekambi K.(Mendes T.)""]",21,2020-01-26,15:00,3.0,0.0,1.0,0.0,Home,1.28,6.2,12.0,1.28,True,False,False,False,False,False,False,False,6.0,3.0,3.0,63%,37%,13.0,10.0,5.0,4.0,147.0,87.0,74.0,19.0,6.0,2.0,2.0,4.0,6.0,8.0,8.0,2.0,0.0,1.0,,,4.0,2.0,8.0,5.0,0.0,1.0,https://www.flashscore.com/match/KdsI015m/#/match-summary/match-summary,2020
ligue-1,Brest,Amiens,"[""51' Goal_Home - Mendy A."", ""57' Yellow_Home - Faussurier J.(Podcięcie)"", ""58' Goal_Away - Guirassy S.(Penalty )"", ""68' Yellow_Home - Mendy A.(Uderzenie łokciem)"", ""74' Yellow_Away - Kakuta G.(Faul)"", ""76' Yellow_Away - Guirassy S.(Nadmierna ostrość)"", ""83' Goal_Home - Cardona I."", ""88' Yellow_Away - Elsner L.(Poza boiskiem, Niesportowe zachowanie)"", ""90' Yellow_Away - Monconduit T.(Podcięcie)""]",21,2020-01-25,20:00,2.0,1.0,0.0,0.0,Home,2.05,3.55,3.9,2.05,True,False,False,False,False,False,False,False,4.0,1.0,3.0,54%,46%,10.0,8.0,3.0,3.0,133.0,114.0,52.0,42.0,5.0,1.0,2.0,4.0,20.0,13.0,2.0,7.0,1.0,3.0,,,2.0,1.0,13.0,17.0,2.0,3.0,https://www.flashscore.com/match/GrwwdwKI/#/match-summary/match-summary,2020
ligue-1,Monaco,Strasbourg,"[""40' Goal_Away - Ajorque L.(Zohi K.)"", ""66' Goal_Away - Thomasson A.(Sissoko I.)"", ""74' Goal_Away - Mitrovic S.(Lala K.)"", ""81' Yellow_Home - Jovetic S.(Niesportowe zachowanie)"", ""86' Goal_Home - Jovetic S.(Ben Yedder W.)""]",21,2020-01-25,20:00,1.0,3.0,0.0,1.0,Away,1.65,4.17,5.5,5.5,True,True,False,False,False,False,False,False,3.0,6.0,-3.0,60%,40%,12.0,11.0,3.0,7.0,145.0,84.0,48.0,26.0,6.0,3.0,3.0,1.0,10.0,9.0,5.0,5.0,1.0,1.0,,,4.0,2.0,8.0,9.0,1.0,0.0,https://www.flashscore.com/match/Ya7iF0Kt/#/match-summary/match-summary,2020
ligue-1,Montpellier,Dijon,"[""19' Yellow_Away - Chouiar M.(Faul)"", ""33' Yellow_Home - Delort A.(Podcięcie)"", ""48' Yellow_Home - Congre D.(Podcięcie)"", ""54' Red_Card_Away - Żółta kartka / Chouiar M.(Faul)"", ""56' Goal_Home - Mollet F."", ""63' Goal_Home - Delort A.(Mollet F.)"", ""76' Goal_Away - Balde M.(Cadiz J.)""]",21,2020-01-25,20:00,2.0,1.0,0.0,0.0,Home,1.65,3.8,6.2,1.65,True,False,False,False,False,False,False,False,3.0,4.0,-1.0,57%,43%,16.0,6.0,5.0,2.0,149.0,92.0,68.0,15.0,11.0,3.0,0.0,1.0,15.0,18.0,3.0,1.0,2.0,1.0,,,1.0,3.0,16.0,15.0,2.0,2.0,https://www.flashscore.com/match/dvGPJtCP/#/match-summary/match-summary,2020
ligue-1,Reims,Metz,"[""03' Goal_Away - Diallo H.(Centonze F.)"", ""39' Yellow_Home - Doumbia M.(Podcięcie)"", ""59' Yellow_Away - Maiga H.(Podcięcie)""]",21,2020-01-25,20:00,0.0,1.0,0.0,1.0,Away,2.0,3.05,4.9,4.9,False,False,False,True,False,False,False,False,3.0,1.0,2.0,71%,29%,16.0,7.0,2.0,4.0,160.0,82.0,91.0,22.0,7.0,2.0,7.0,1.0,10.0,14.0,11.0,1.0,3.0,1.0,,,3.0,2.0,11.0,9.0,1.0,1.0,https://www.flashscore.com/match/QgpQbuz0/#/match-summary/match-summary,2020
ligue-1,St. Etienne,Nimes,"[""03' Goal_Home - Khazri W.(Trauco M.)"", ""26' Yellow_Home - Honorat F.(Podcięcie)"", ""34' Goal_Home - Khazri W.(Penalty )"", ""45' Goal_Away - Ferhat Z.(Denkey A.)"", ""62' Yellow_Home - Diousse A.(Faul)"", ""69' Yellow_Away - Miguel F.(Faul)"", ""86' Var_Away"", ""90+2' Yellow_Away - Sarr S.(Nadmierna ostrość)"", ""90+6' Yellow_Home - Trauco M.(Faul)"", ""90+8' Var_Home""]",21,2020-01-25,20:00,2.0,1.0,2.0,2.0,Home,1.78,3.7,5.0,1.78,True,False,True,False,False,True,False,False,2.0,3.0,-1.0,50%,50%,13.0,12.0,6.0,4.0,102.0,135.0,43.0,33.0,6.0,4.0,1.0,4.0,16.0,21.0,6.0,5.0,2.0,1.0,,,3.0,4.0,19.0,16.0,3.0,2.0,https://www.flashscore.com/match/EJtMaLKg/#/match-summary/match-summary,2020
ligue-1,Marsylia,Angers,"[""54' Yellow_Away - Alioui R.(Nadmierna ostrość)"", ""81' Yellow_Away - Manceau V.(Nadmierna ostrość)"", ""89' Yellow_Home - Amavi J.(Podcięcie)""]",21,2020-01-25,17:30,0.0,0.0,0.0,0.0,Draw,2.04,3.45,4.05,3.45,False,False,False,False,False,False,False,False,4.0,3.0,1.0,66%,34%,9.0,4.0,2.0,0.0,162.0,82.0,68.0,22.0,5.0,3.0,2.0,1.0,16.0,17.0,4.0,2.0,0.0,3.0,,,0.0,2.0,17.0,13.0,1.0,2.0,https://www.flashscore.com/match/fZysecZO/#/match-summary/match-summary,2020
